key,matches,normalized_matches,intersection,chunk_length,score,label
Plazo_ejecución,0,0.0,0,1197,0.0,0
Plazo_ejecución,0,0.0,0,877,0.0,0
Plazo_ejecución,0,0.0,0,1197,0.0,0
Plazo_ejecución,0,0.0,0,1195,0.0,0
Plazo_ejecución,0,0.0,0,1069,0.0,0
Plazo_ejecución,0,0.0,0,1200,0.0,0
Plazo_ejecución,1,0.3333333333333333,0,908,0.725,0
Plazo_ejecución,0,0.0,0,1196,0.0,0
Plazo_ejecución,0,0.0,0,1197,0.0,0
Plazo_ejecución,0,0.0,0,735,0.0,0
Plazo_ejecución,1,0.3333333333333333,0,1198,0.725,0
Plazo_ejecución,1,0.3333333333333333,0,1191,0.725,0
Plazo_ejecución,0,0.0,0,574,0.0,0
Plazo_ejecución,0,0.0,0,1199,0.0,0
Plazo_ejecución,0,0.0,0,1196,0.0,0
Plazo_ejecución,0,0.0,0,812,0.0,0
Plazo_ejecución,0,0.0,0,1189,0.0,0
Plazo_ejecución,0,0.0,0,1196,0.0,0
Plazo_ejecución,0,0.0,0,640,0.0,0
Plazo_ejecución,0,0.0,0,1197,0.0,0
Plazo_ejecución,0,0.0,0,1198,0.0,0
Plazo_ejecución,0,0.0,0,554,0.0,0
Plazo_ejecución,0,0.0,0,1199,0.0,0
Plazo_ejecución,1,0.3333333333333333,0,1198,0.725,0
Plazo_ejecución,1,0.3333333333333333,0,620,0.725,0
Plazo_ejecución,0,0.0,0,1200,0.0,0
Plazo_ejecución,1,0.3333333333333333,0,1189,0.725,0
Plazo_ejecución,2,0.6666666666666666,0,1320,0.8166666666666665,0
Plazo_ejecución,1,0.3333333333333333,0,1194,0.725,0
Plazo_ejecución,1,0.3333333333333333,0,1193,0.725,0
Plazo_ejecución,1,0.3333333333333333,0,432,0.725,0
Plazo_ejecución,1,0.3333333333333333,0,1196,0.725,0
Plazo_ejecución,0,0.0,0,1044,0.0,0
Plazo_ejecución,0,0.0,0,1200,0.0,0
Plazo_ejecución,1,0.3333333333333333,0,1192,0.725,0
Plazo_ejecución,1,0.3333333333333333,0,837,0.725,0
Plazo_ejecución,0,0.0,0,1199,0.0,0
Plazo_ejecución,0,0.0,0,589,0.0,0
Plazo_ejecución,0,0.0,0,1191,0.0,0
Plazo_ejecución,1,0.3333333333333333,0,1194,0.725,0
Plazo_ejecución,0,0.0,0,1021,0.0,0
Plazo_ejecución,0,0.0,0,1200,0.0,0
Plazo_ejecución,0,0.0,0,1231,0.0,0
Plazo_ejecución,0,0.0,0,1200,0.0,0
Plazo_ejecución,0,0.0,0,856,0.0,0
Plazo_ejecución,0,0.0,0,1196,0.0,0
Plazo_ejecución,0,0.0,0,1196,0.0,0
Plazo_ejecución,0,0.0,0,510,0.0,0
Plazo_ejecución,0,0.0,0,1134,0.0,0
Plazo_ejecución,0,0.0,0,1198,0.0,0
Plazo_ejecución,0,0.0,0,809,0.0,0
Plazo_ejecución,1,0.3333333333333333,0,1194,0.725,0
Plazo_ejecución,0,0.0,0,433,0.0,0
Plazo_ejecución,1,0.3333333333333333,0,268,0.725,0
Plazo_ejecución,0,0.0,0,1200,0.0,0
Plazo_ejecución,1,0.3333333333333333,0,1197,0.725,0
Plazo_ejecución,1,0.3333333333333333,0,435,0.725,0
Plazo_ejecución,0,0.0,0,1193,0.0,0
Plazo_ejecución,0,0.0,0,992,0.0,0
Plazo_ejecución,0,0.0,0,1197,0.0,0
Plazo_ejecución,0,0.0,0,746,0.0,0
Plazo_ejecución,0,0.0,0,860,0.0,0
Plazo_ejecución,0,0.0,0,1200,0.0,0
Plazo_ejecución,0,0.0,0,1198,0.0,0
Plazo_ejecución,0,0.0,0,445,0.0,0
Plazo_ejecución,0,0.0,0,1200,0.0,0
Plazo_ejecución,0,0.0,0,987,0.0,0
Plazo_ejecución,0,0.0,0,1198,0.0,0
Plazo_ejecución,0,0.0,0,1241,0.0,0
Plazo_ejecución,1,0.3333333333333333,0,1190,0.725,0
Plazo_ejecución,0,0.0,0,1349,0.0,0
Plazo_ejecución,0,0.0,0,1189,0.0,0
